project,story_id,run_id,user_story,review_status,classification_mode,final_rows,final_confidence,decision,disagreement_cause,action,why,uncertainty_band,uncertainty_score,consensus_ratio,disagreement_rate,hypothesis_count,label_overlap,normalized_entropy,taxonomy_version,prompt_version,policy_version,openai_rows,openai_confidence,openai_needs_review,gemini_rows,gemini_confidence,gemini_needs_review,deepseek_rows,deepseek_confidence,deepseek_needs_review
zooniverse,us_dfc1a7aad26651a9,run_a325a72ad0054eb58657c21b5a7129a5,"As a user, I want to search and discover music based on other users similar to myself.",accepted_auto,classify_only,n/a::n/a,0.54,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.632,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.42,True,Registry::Retrieve data,0.9,False,n/a::n/a,0.3,True
zooniverse,us_a21217f31350943a,run_a325a72ad0054eb58657c21b5a7129a5,"As a user, I want to search and discover music or ringback tones similar to a given music video based on content similarity.",accepted_auto,classify_only,n/a::n/a,0.32,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.6403,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.32,True,Registry::Retrieve data,0.9,False,n/a::n/a,0.3,True
zooniverse,us_5d26d3f870a58d1d,run_a325a72ad0054eb58657c21b5a7129a5,"As a user, I want to search and discover music by exploiting enriched metadata and image tags, so that I find related artists, new genre, or other relevant listening path.",accepted_auto,classify_only,n/a::n/a,0.4,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.6337,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.4,True,Registry::Retrieve data,0.9,False,n/a::n/a,0.3,True
zooniverse,us_9f6c926d758e70a1,run_a325a72ad0054eb58657c21b5a7129a5,"As a user, I want to upload tagged videos and have tags available for all further processing steps.",accepted_auto,classify_only,n/a::n/a,0.61,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.5803,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Insert data | Registry::Retrieve data,0.62,True,Registry::Insert data | Registry::Retrieve data,0.9,False,n/a::n/a,0.3,True
zooniverse,us_9c3488701f094524,run_a325a72ad0054eb58657c21b5a7129a5,"As a user, I want to view thumbnail sequences of video segments.",accepted_auto,classify_only,n/a::n/a,0.4,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.6337,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.4,True,Registry::Retrieve data,0.9,False,n/a::n/a,0.3,True
zooniverse,us_3b90b2e23d5dfb4a,run_a325a72ad0054eb58657c21b5a7129a5,"As a user, I want to get info about similar video items and segments.",accepted_auto,classify_only,n/a::n/a,0.58,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.5603,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.58,True,Registry::Retrieve data,1.0,False,n/a::n/a,0.3,True
zooniverse,us_f79c4a391bfc5724,run_a325a72ad0054eb58657c21b5a7129a5,"As a user, I want to get info about perceptually similar video items and segments.",accepted_auto,,Registry::Retrieve data,0.81,accept,annotation_error_suspected,none,"Todos os modelos concordam em 'Registry/Retrieve data' com alta confiança, mas a confiança do OpenAI é moderada (0.74), sugerindo possível ambiguidade na história.",low,0.0467,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.74,False,Registry::Retrieve data,0.9,False,Registry::Retrieve data,0.8,False
zooniverse,us_739c78a2d91e8326,run_a325a72ad0054eb58657c21b5a7129a5,"As a user, I want to receive content recommendations from similar profiles.",accepted_auto,classify_only,n/a::n/a,0.32,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.4258,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.35,True,n/a::n/a,0.3,True,n/a::n/a,0.3,True
zooniverse,us_21942ea9c05f5432,run_a325a72ad0054eb58657c21b5a7129a5,"As a user, I want to receive content recommendations based on most relevant news events in my area.",accepted_auto,classify_only,n/a::n/a,0.3,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.445,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.3,True,n/a::n/a,0.3,True,n/a::n/a,0.3,True
zooniverse,us_8e71b043e22039bd,run_a325a72ad0054eb58657c21b5a7129a5,"As a user, I want to identify persons in videos, and receive related information about them.",accepted_auto,classify_only,n/a::n/a,0.38,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.6395,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.38,True,Registry::Retrieve data,0.85,False,n/a::n/a,0.3,True
zooniverse,us_3635ad8e152f155f,run_a325a72ad0054eb58657c21b5a7129a5,"As a user, I want to identify products in videos, and receive related information about them.",accepted_auto,classify_only,n/a::n/a,0.32,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.4558,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.35,True,n/a::n/a,0.3,True,n/a::n/a,0.3,True
zooniverse,us_0d13366fe1ac1f91,run_a325a72ad0054eb58657c21b5a7129a5,"As a user, I want to identify broadcaster logos in videos, and receive related information about them.",accepted_auto,classify_only,n/a::n/a,0.31,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.4583,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.32,True,n/a::n/a,0.3,True,n/a::n/a,0.3,True
zooniverse,us_9ed3ba26e84ce2ef,run_a325a72ad0054eb58657c21b5a7129a5,"As a user, I want to identify brands in videos, and receive related information about them.",accepted_auto,classify_only,n/a::n/a,0.34,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.45,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.42,True,n/a::n/a,0.3,True,n/a::n/a,0.3,True
zooniverse,us_0c593be1926ebb82,run_a325a72ad0054eb58657c21b5a7129a5,"As a user, I want to take a picture or upload an image, so that I am recommended with videos related to that picture or image.",accepted_auto,classify_only,n/a::n/a,0.2,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.6412,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.38,True,Registry::Insert data | Registry::Retrieve data,0.75,True,n/a::n/a,0.2,True
zooniverse,us_416431afe4b975c2,run_a325a72ad0054eb58657c21b5a7129a5,"As a user, I want to walk around, access content using a geographical map and be informed if there are videos covering the area, monuments or any other relevant point of interest.",accepted_auto,classify_only,n/a::n/a,0.4,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.6337,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.4,True,Registry::Retrieve data,0.9,False,n/a::n/a,0.3,True
zooniverse,us_3d9a4bb82c1e7d80,run_a325a72ad0054eb58657c21b5a7129a5,"As a user, I want to search content items using automatic speech recognition.",accepted_auto,classify_only,n/a::n/a,0.38,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.6053,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.38,True,Registry::Retrieve data,0.9,False,n/a::n/a,0.3,True
zooniverse,us_5d96bb2d230f91f1,run_a325a72ad0054eb58657c21b5a7129a5,"As an admin, I want to see, validate and edit segmentation of videos.",accepted_auto,classify_only,n/a::n/a,0.79,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.5833,0.3333,0.6667,3,0.6111,1.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data | Registry::Update data | Authentication::Validate user permissions,0.68,True,Registry::Retrieve data | Registry::Update data,0.9,False,Management::View dashboard | Registry::Retrieve data | Registry::Update data,0.8,False
zooniverse,us_b21c69dc160e2419,run_a325a72ad0054eb58657c21b5a7129a5,"As an admin, I want to annotate news video segments and extract a topic for each segment.",accepted_auto,classify_only,n/a::n/a,0.4,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.6337,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.4,True,Registry::Update data | Registry::Retrieve data,0.9,False,n/a::n/a,0.3,True
zooniverse,us_e51d7784ed5b5f1e,run_a325a72ad0054eb58657c21b5a7129a5,"As an admin, I want to filter and rank videos based on A/V quality aspects.",accepted_auto,classify_only,n/a::n/a,0.38,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.6353,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.38,True,Registry::Retrieve data,0.9,False,n/a::n/a,0.3,True
zooniverse,us_5d616f5f84a5c794,run_a325a72ad0054eb58657c21b5a7129a5,"As an admin, I want to get a quick assessment of whether audio material has been edited before the upload.",accepted_auto,classify_only,n/a::n/a,0.2,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.6403,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.42,True,Management::View dashboard,0.9,False,n/a::n/a,0.2,True
zooniverse,us_741f23a3e4d7dae7,run_a325a72ad0054eb58657c21b5a7129a5,"As an admin, I want to prefilter nudity content.",accepted_auto,classify_only,n/a::n/a,0.4,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.6187,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.4,True,Registry::Modify input behavior,0.9,False,n/a::n/a,0.3,True
zooniverse,us_081eb75cfce1d910,run_a325a72ad0054eb58657c21b5a7129a5,"As an admin, I want to prefilter content using search based on low­level asset information.",accepted_auto,classify_only,n/a::n/a,0.62,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,high,0.6767,0.3333,0.6667,3,0.1667,1.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data | Registry::Modify input behavior,0.66,True,Registry::Retrieve data,0.9,False,n/a::n/a,0.3,True
zooniverse,us_f0d2343affe39ab0,run_a325a72ad0054eb58657c21b5a7129a5,"As an admin, I want to automatically validated the ingested contents for copyright infringement.",accepted_auto,classify_only,n/a::n/a,0.33,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.4517,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.4,True,n/a::n/a,0.3,True,n/a::n/a,0.3,True
zooniverse,us_91444360d5accb86,run_a325a72ad0054eb58657c21b5a7129a5,"As an admin, I want to prefilter the content using search on high­level asset information such as metadata and tags either recognized by the system of provided by the user.",accepted_auto,classify_only,n/a::n/a,0.74,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,low,0.245,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.62,True,Registry::Retrieve data,0.9,False,Registry::Retrieve data,0.7,True
zooniverse,us_0dae7581562be677,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to assess how interesting or appealing or complex a picture is based on automated analysis, citizen annotations, and comments on Talk.",accepted_auto,classify_only,n/a::n/a,0.3,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.617,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.42,True,Registry::Retrieve data | Management::View dashboard,0.9,False,n/a::n/a,0.3,True
zooniverse,us_9f4dd61fbf341a0c,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to detect when a scientist should be prompted to look at a subject, based on annotations and information from Talk comments.",accepted_auto,classify_only,n/a::n/a,0.37,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.4283,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.4,True,n/a::n/a,0.4,True,n/a::n/a,0.3,True
zooniverse,us_5aa98904f0d83e8c,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to identify volunteer types.",accepted_auto,classify_only,n/a::n/a,0.3,accept,ambiguity_in_story,none,Auto-finalized in classify-only mode as not covered.,medium,0.445,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.4,True,n/a::n/a,0.3,True,n/a::n/a,0.2,True
zooniverse,us_0d42b48d4e6ca9fe,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to preclassify the Galaxy Zoo images using simple low­level image features.",accepted_auto,classify_only,n/a::n/a,0.25,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.4575,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.35,True,n/a::n/a,0.1,True,n/a::n/a,0.3,True
zooniverse,us_2b43e6cb1dde7a76,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to automatically detect Snapshot Serengeti images with no classifiable animals in them.",accepted_auto,classify_only,n/a::n/a,0.38,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.4392,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.45,True,n/a::n/a,0.4,True,n/a::n/a,0.3,True
zooniverse,us_19922e08bb97b0ae,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to perform automatic image series detection for the case of timestamping malfunction in Snapshot Serengeti images.",accepted_auto,classify_only,n/a::n/a,0.26,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.47,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.38,True,n/a::n/a,0.1,True,n/a::n/a,0.3,True
zooniverse,us_9e59167240a5f284,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to perform automatic animal species preclassification in Snapshot Serengeti.",accepted_auto,classify_only,n/a::n/a,0.33,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.4217,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.4,True,n/a::n/a,0.3,True,n/a::n/a,0.3,True
zooniverse,us_578e6a7161188dd7,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to perform automatic animal attribute preclassification in Snapshot Serengeti.",accepted_auto,classify_only,n/a::n/a,0.3,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.445,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.3,True,n/a::n/a,0.3,True,n/a::n/a,0.3,True
zooniverse,us_0abd2e4f358944aa,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to perform automatic animal number detection in Snapshot Serengeti.",accepted_auto,classify_only,n/a::n/a,0.27,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.4683,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.3,True,n/a::n/a,0.3,True,n/a::n/a,0.2,True
zooniverse,us_fd89f5438d9bef08,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to perform automatic segmentation or localization of plankton in Plankton Portal.",accepted_auto,classify_only,n/a::n/a,0.28,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.4492,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.35,True,n/a::n/a,0.3,True,n/a::n/a,0.2,True
zooniverse,us_9a159965a3440e65,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to automatically detect Plankton Portal images with no classifiable plankton in them.",accepted_auto,classify_only,n/a::n/a,0.33,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.4517,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.4,True,n/a::n/a,0.3,True,n/a::n/a,0.3,True
zooniverse,us_2b2e4d04b34b0d35,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to perform automatic detection of plankton size or orientation in Plankton Portal images.",accepted_auto,classify_only,n/a::n/a,0.32,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.4558,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.35,True,n/a::n/a,0.3,True,n/a::n/a,0.3,True
zooniverse,us_72977ffafadd60a8,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to perform automatic preclassification of plankton species in Plankton Portal images.",accepted_auto,classify_only,n/a::n/a,0.33,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.4533,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.38,True,n/a::n/a,0.3,True,n/a::n/a,0.3,True
zooniverse,us_5047ae561593b513,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to perform automatic worm motion analysis to reduce video duration in Worm Watch Lab.",accepted_auto,classify_only,n/a::n/a,0.27,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.4533,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.3,True,n/a::n/a,0.3,True,n/a::n/a,0.2,True
zooniverse,us_b9815c5850aef8ad,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to automatically detect the time in a Worm Watch Lab video where the worm lays an egg.",accepted_auto,classify_only,n/a::n/a,0.32,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.4558,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.35,True,n/a::n/a,0.4,True,n/a::n/a,0.2,True
zooniverse,us_071ffcad0c5f3b38,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to detect important features such as areas of flooding, damage, temporary shelters, blocked roads etc in the satellite images.",accepted_auto,classify_only,n/a::n/a,0.32,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.4558,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.35,True,n/a::n/a,0.3,True,n/a::n/a,0.3,True
zooniverse,us_f0bfc239528a780b,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to assess the probability/weight of a volunteer’s classification based on their experience.",accepted_auto,classify_only,n/a::n/a,0.35,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.4475,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.45,True,n/a::n/a,0.3,True,n/a::n/a,0.3,True
zooniverse,us_ad898f404037fb73,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to perform prefiltering of the images to remove artefacts such as bright stars and camera read errors.",accepted_auto,classify_only,n/a::n/a,0.34,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.45,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.42,True,n/a::n/a,0.3,True,n/a::n/a,0.3,True
zooniverse,us_fc1977820fdf2e20,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to detect moving and transient objects in the images.",accepted_auto,classify_only,n/a::n/a,0.32,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.4558,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.35,True,n/a::n/a,0.3,True,n/a::n/a,0.3,True
zooniverse,us_d08e57813f4a6cc1,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to remove background noise and distracting sounds from the audio files.",accepted_auto,classify_only,n/a::n/a,0.35,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.6462,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.35,True,Registry::Update data,0.9,False,n/a::n/a,0.2,True
zooniverse,us_cf0f488af1f13987,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to group whale calls that are similar.",accepted_auto,classify_only,n/a::n/a,0.31,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.4433,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.32,True,n/a::n/a,0.3,True,n/a::n/a,0.3,True
zooniverse,us_c89356778c6bfa6a,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to identify the number of whales heard in a single audio file.",accepted_auto,classify_only,n/a::n/a,0.35,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.6462,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.35,True,Registry::Retrieve data,0.8,False,n/a::n/a,0.3,True
zooniverse,us_158668612700af63,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to know when I should interrupt a volunteer.",accepted_auto,classify_only,n/a::n/a,0.34,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.45,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.42,True,n/a::n/a,0.3,True,n/a::n/a,0.3,True
zooniverse,us_9ab504a6615d8f81,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to know whether I should interrupt a volunteer with text, an image, or a video.",accepted_auto,classify_only,n/a::n/a,0.33,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.4217,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.4,True,n/a::n/a,0.3,True,n/a::n/a,0.3,True
zooniverse,us_dbc94609ff2c8789,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to know when I should educate a volunteer.",accepted_auto,classify_only,n/a::n/a,0.34,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.45,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.42,True,n/a::n/a,0.3,True,n/a::n/a,0.3,True
zooniverse,us_c7d8ac2818774b88,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to know whether I should educate a volunteer with text, an image, or a video.",accepted_auto,classify_only,n/a::n/a,0.34,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.435,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.42,True,n/a::n/a,0.3,True,n/a::n/a,0.3,True
zooniverse,us_524409d08df3233d,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin,I want to know which piece of education I should give to a volunteer.",accepted_auto,classify_only,n/a::n/a,0.4,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.6037,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.4,True,Registry::Retrieve data,0.9,False,n/a::n/a,0.3,True
zooniverse,us_31df002bb17e652a,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to know when a volunteer has made an interesting comment on a subject.",accepted_auto,classify_only,n/a::n/a,0.62,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.5503,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Management::Notify via app | Management::Notify by email,0.62,True,Management::Notify via app | Management::Notify by email,0.9,False,n/a::n/a,0.3,True
zooniverse,us_367af7b3a176ab67,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to know when Zoonibot should comment on a subject.",accepted_auto,classify_only,n/a::n/a,0.33,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.4533,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.38,True,n/a::n/a,0.3,True,n/a::n/a,0.3,True
zooniverse,us_9b83c8a74ad29b52,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to know when Zoonibot should give an explanation.",accepted_auto,classify_only,n/a::n/a,0.33,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.4517,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.4,True,n/a::n/a,0.3,True,n/a::n/a,0.3,True
zooniverse,us_9404cad1a93f7519,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to know what Zoonibot should say to a volunteer.",accepted_auto,classify_only,n/a::n/a,0.33,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.4367,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.4,True,n/a::n/a,0.3,True,n/a::n/a,0.3,True
zooniverse,us_ff9a7071e4781f46,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to group subjects by similarity.",accepted_auto,classify_only,n/a::n/a,0.35,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.4475,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.45,True,n/a::n/a,0.3,True,n/a::n/a,0.3,True
zooniverse,us_0bcdeb98a5610b27,run_a325a72ad0054eb58657c21b5a7129a5,"As a Zooniverse admin, I want to recommend different projects to volunteers based on their previous experiences.",accepted_auto,classify_only,n/a::n/a,0.33,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,medium,0.4367,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.4,True,n/a::n/a,0.3,True,n/a::n/a,0.3,True
zooniverse,us_dfd05a0626553cca,run_a325a72ad0054eb58657c21b5a7129a5,"As an admin, I want to see a summary of articles, so that I reuse them.",accepted_auto,,Management::View dashboard,0.81,accept,model_instability,none,"Todos os modelos concordam com a mesma classificação, mas as confianças variam (0.72 a 0.9), indicando instabilidade leve na certeza.",low,0.0483,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Management::View dashboard,0.72,False,Management::View dashboard,0.9,False,Management::View dashboard,0.8,False
federalspending,us_758116f00bed7dcf,run_dd853b72f8ef43f99e0283017036bba8,"﻿As a Data user, I want to have the 12-19-2017 deletions processed.",accepted_auto,classify_only,n/a::n/a,0.4,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.5353,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.4,True,Registry::Remove data,1.0,False,Registry::Remove data,0.6,True
